player_name,rating_2.0,DPR,KAST,Impact,ADR,KPR,total_kills,HS%,total_deaths,KD_ratio,dmgPR,grenade_dmgPR,maps_played,rounds_played,APR,saved_by_teammatePR,saved_teammatesPR,rounds_with_kils,KD_diff,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_W%_after_opening,opening_kill_in_W_rounds,0_kill_rounds,1_kill_rounds,2_kill_rounds,3_kill_rounds,4_kill_rounds,5_kill_rounds,rifle_kills,sniper_kills,smg_kills,pistol_kills,grenade_kills,other_kills,maps_W%,rating_2.0_1+,rating_2.0_1+_streak,rating_1.0_all_Career,clutches_won_1on1,clutches_lost_1on1,clutches_won_1on2,clutches_won_1on3,clutches_won_1on4,clutches_won_1on5
Prism,0.646341463,0.418604651,0.712903226,0.626168224,0.640495868,0.62962963,0.57194871,0.577735125,0.582768187,0.52173913,0.640495868,0.19,0.243961353,0.622691993,0.5,0.555555556,0.5,0.603347889,0.321445554,0.495543672,0.49070632,0.285024155,0.49382716,0.686,0.432432432,0.612566517,0.616142478,0.550811272,0.444730077,0.476744186,0.214285714,0.586663948,0.00966325,0.197183099,0.567117586,0.413461538,0.027027027,0.545333333,0.522,0.272727273,0.238095177,0.320512821,0.320512821,0.266666667,0.307692308,0.0,1.0
devoduvek,0.512195122,0.418604651,0.667741935,0.457943925,0.475206612,0.5,0.079626405,0.449136276,0.0898582,0.434782609,0.475206612,0.2,0.036231884,0.098224793,0.375,0.555555556,0.444444444,0.086851043,0.363290537,0.059714795,0.06394052,0.256038647,0.395061728,0.618,0.312312312,0.101514531,0.090564608,0.082835184,0.053984576,0.023255814,0.0,0.081566069,0.000878477,0.03286385,0.073881374,0.125,0.0,0.473333333,0.387,0.121212121,0.238095177,0.038461538,0.038461538,0.088888889,0.0,0.0,0.0
seized,0.573170732,0.372093023,0.661290323,0.523364486,0.553719008,0.518518519,0.167167959,0.531669866,0.179408138,0.47826087,0.553719008,0.18,0.077294686,0.200941456,0.5,0.5,0.277777778,0.182435711,0.349976224,0.139037433,0.165055762,0.217391304,0.407407407,0.707,0.369369369,0.206303725,0.196665404,0.152006832,0.115681234,0.093023256,0.214285714,0.157626427,0.008199122,0.156494523,0.147762747,0.125,0.09009009,0.697333333,0.431,0.151515152,0.238095177,0.115384615,0.115384615,0.133333333,0.076923077,0.0,0.0
TMB,0.646341463,0.418604651,0.696774194,0.654205607,0.642561983,0.592592593,0.597277189,0.477927063,0.626695438,0.504347826,0.642561983,0.263333333,0.264492754,0.674050324,0.625,0.666666667,0.5,0.636098981,0.262006657,0.609625668,0.557620818,0.31884058,0.567901235,0.714,0.462462462,0.67765043,0.659340659,0.570452605,0.431876607,0.476744186,0.428571429,0.570554649,0.05534407,0.336463224,0.498439126,0.932692308,0.171171171,0.824,0.559,0.272727273,0.238095177,0.487179487,0.487179487,0.244444444,0.230769231,0.2,0.0
H4RR3,0.682926829,0.488372093,0.687096774,0.672897196,0.760330579,0.685185185,0.30315023,0.500959693,0.306720099,0.530434783,0.760330579,0.183333333,0.125603865,0.31771647,0.5625,0.5,0.555555556,0.319505095,0.365668093,0.278966132,0.251301115,0.328502415,0.567901235,0.659,0.477477477,0.301473598,0.331186055,0.27412468,0.249357326,0.244186047,0.357142857,0.293026101,0.008199122,0.125195618,0.369406868,0.153846154,0.072072072,0.52,0.581,0.181818182,0.238095177,0.243589744,0.243589744,0.288888889,0.0,0.0,0.0
drop,0.62195122,0.255813953,0.780645161,0.514018692,0.477272727,0.518518519,0.343992401,0.60268714,0.344944513,0.539130435,0.477272727,0.133333333,0.164251208,0.409775996,0.4375,0.555555556,0.5,0.366812227,0.370423205,0.248663102,0.228252788,0.31884058,0.419753086,0.743,0.324324324,0.427752763,0.374384236,0.352690009,0.228791774,0.255813953,0.071428571,0.354200653,0.002635432,0.109546166,0.345473465,0.317307692,0.09009009,0.758666667,0.474,0.303030303,0.238095177,0.269230769,0.269230769,0.266666667,0.076923077,0.0,0.0
The eLiVe,0.646341463,0.348837209,0.712903226,0.588785047,0.601239669,0.592592593,0.712046858,0.556621881,0.712083847,0.539130435,0.601239669,0.196666667,0.306763285,0.793659684,0.4375,0.555555556,0.5,0.753275109,0.343319068,0.598930481,0.49739777,0.362318841,0.518518519,0.743,0.435435435,0.794719607,0.776430466,0.670367208,0.550128535,0.604651163,0.428571429,0.65497553,0.087847731,0.439749609,0.672216441,0.673076923,0.234234234,0.617333333,0.553,0.181818182,0.238095177,0.692307692,0.692307692,0.355555556,0.692307692,0.0,0.0
niki1,0.585365854,0.372093023,0.722580645,0.523364486,0.516528926,0.5,0.287003324,0.504798464,0.318279901,0.452173913,0.516528926,0.2,0.13647343,0.35082162,0.5,0.555555556,0.388888889,0.312712276,0.281502615,0.268270945,0.29070632,0.251207729,0.456790123,0.755,0.435435435,0.366966844,0.338764684,0.246797609,0.228791774,0.174418605,0.214285714,0.273450245,0.002928258,0.233176839,0.290322581,0.317307692,0.117117117,0.725333333,0.456,0.181818182,0.238095177,0.217948718,0.217948718,0.244444444,0.153846154,0.0,0.0
Patti,0.658536585,0.372093023,0.735483871,0.644859813,0.592975207,0.611111111,0.276871933,0.479846449,0.275277435,0.539130435,0.592975207,0.216666667,0.117149758,0.306945959,0.5,0.611111111,0.611111111,0.291606016,0.383737518,0.266488414,0.202230483,0.410628019,0.592592593,0.737,0.474474474,0.305566926,0.298597954,0.257899231,0.246786632,0.174418605,0.142857143,0.276916803,0.00204978,0.200312989,0.236212279,0.307692308,0.108108108,0.734666667,0.602,0.181818182,0.238095177,0.282051282,0.282051282,0.266666667,0.307692308,0.0,0.0
flashie,0.731707317,0.279069767,0.967741935,0.560747664,0.605371901,0.611111111,0.022162419,0.485604607,0.019420469,0.591304348,0.605371901,0.16,0.009661836,0.025552187,0.5,0.722222222,0.444444444,0.025230471,0.407988588,0.019607843,0.0133829,0.463768116,0.580246914,0.826,0.438438438,0.022308637,0.028798787,0.019641332,0.01285347,0.011627907,0.0,0.020187602,0.0,0.03286385,0.02289282,0.009615385,0.018018018,0.889333333,0.556,0.090909091,0.238095177,0.0,1e-11,0.022222222,0.0,0.0,0.0
AcilioN,0.646341463,0.418604651,0.687096774,0.644859813,0.628099174,0.592592593,0.404464144,0.477927063,0.421855734,0.504347826,0.628099174,0.163333333,0.179951691,0.451157433,0.5625,0.555555556,0.388888889,0.431101407,0.314788398,0.408199643,0.379925651,0.314009662,0.567901235,0.723,0.477477477,0.448219402,0.445244411,0.387702818,0.323907455,0.23255814,0.214285714,0.401916803,0.019912152,0.253521127,0.335067638,0.403846154,0.126126126,0.782666667,0.573,0.272727273,0.238095177,0.282051282,0.282051282,0.2,0.230769231,0.2,0.0
LNZ,0.719512195,0.302325581,0.780645161,0.626168224,0.654958678,0.685185185,0.240937154,0.56621881,0.216553637,0.634782609,0.654958678,0.236666667,0.097826087,0.250939302,0.375,0.5,0.722222222,0.2498787,0.456966239,0.171122995,0.162081784,0.304347826,0.456790123,0.756,0.387387387,0.239664347,0.256157635,0.211784799,0.210796915,0.23255814,0.357142857,0.249388254,0.003806735,0.039123631,0.246618106,0.307692308,0.099099099,0.748,0.61,0.151515152,0.238095177,0.192307692,0.192307692,0.222222222,0.230769231,0.0,0.0
steel,0.56097561,0.325581395,0.712903226,0.411214953,0.5,0.481481481,0.133924331,0.383877159,0.146115906,0.460869565,0.5,0.176666667,0.064009662,0.167836306,0.5,0.555555556,0.5,0.151140223,0.352829291,0.088235294,0.101115242,0.231884058,0.345679012,0.7,0.288288288,0.172943103,0.16900341,0.120409906,0.077120823,0.069767442,0.071428571,0.135195759,0.000878477,0.059467919,0.133194589,0.144230769,0.045045045,0.641333333,0.333,0.060606061,0.238095177,0.08974359,0.08974359,0.088888889,0.076923077,0.0,0.0
MAJ3R,0.609756098,0.302325581,0.751612903,0.476635514,0.547520661,0.555555556,0.164793415,0.39731286,0.163995068,0.539130435,0.547520661,0.23,0.074879227,0.190397693,0.5,0.444444444,0.5,0.177583697,0.390394674,0.092691622,0.085501859,0.31884058,0.358024691,0.743,0.255255255,0.191363078,0.183402804,0.16823228,0.11311054,0.093023256,0.0,0.149673736,0.014934114,0.061032864,0.203954214,0.25,0.036036036,0.846666667,0.508,0.151515152,0.238095177,0.051282051,0.051282051,0.066666667,0.153846154,0.0,0.0
Aleksib,0.56097561,0.302325581,0.774193548,0.439252336,0.446280992,0.444444444,0.246319455,0.357005758,0.274506782,0.452173913,0.446280992,0.273333333,0.121980676,0.318396713,0.4375,0.666666667,0.5,0.274138768,0.294341417,0.198752228,0.208178439,0.265700483,0.407407407,0.732,0.324324324,0.340974212,0.299355817,0.228864219,0.156812339,0.139534884,0.0,0.227569331,0.009956076,0.184663537,0.245577523,0.509615385,0.099099099,0.784,0.412,0.121212121,0.214285674,0.141025641,0.141025641,0.2,0.153846154,0.0,0.0
Karsa,0.280487805,0.558139535,0.412903226,0.224299065,0.254132231,0.296296296,0.007281938,0.6756238,0.010018496,0.252173913,0.254132231,0.13,0.003623188,0.012174079,0.3125,0.5,0.388888889,0.008491024,0.392296719,0.002673797,0.003717472,0.202898551,0.234567901,1.0,0.24024024,0.012279984,0.009852217,0.007685739,0.002570694,0.0,0.0,0.008360522,0.0,0.0,0.008324662,0.009615385,0.018018018,0.666666667,0.0,0.0,0.214285674,0.038461538,0.038461538,0.0,0.0,0.0,0.0
kzy,0.634146341,0.325581395,0.706451613,0.560747664,0.580578512,0.648148148,0.021845813,0.537428023,0.019112207,0.591304348,0.580578512,0.196666667,0.008454106,0.024305075,0.4375,0.444444444,0.444444444,0.022076662,0.407988588,0.010695187,0.017100372,0.140096618,0.259259259,0.692,0.258258258,0.02271797,0.022735885,0.016225448,0.028277635,0.023255814,0.0,0.021818923,0.001171303,0.018779343,0.017689906,0.009615385,0.009009009,0.666666667,0.5,0.090909091,0.214285674,0.012820513,0.012820513,0.022222222,0.076923077,0.2,0.0
Snappi,0.56097561,0.395348837,0.667741935,0.514018692,0.526859504,0.518518519,0.462244736,0.462571977,0.507552404,0.460869565,0.526859504,0.183333333,0.217391304,0.552060115,0.4375,0.444444444,0.333333333,0.501455604,0.223965763,0.378787879,0.39330855,0.265700483,0.432098765,0.746,0.375375375,0.571019239,0.537324744,0.410760034,0.35218509,0.348837209,0.142857143,0.408442088,0.016983895,0.538341158,0.482830385,0.451923077,0.18018018,0.766666667,0.47,0.181818182,0.214285674,0.5,0.5,0.311111111,0.384615385,0.0,0.0
Shakezullah,0.658536585,0.279069767,0.764516129,0.560747664,0.553719008,0.574074074,0.313914833,0.349328215,0.305641184,0.556521739,0.553719008,0.196666667,0.143719807,0.358984534,0.5625,0.611111111,0.5,0.33939835,0.401331431,0.247771836,0.243866171,0.289855072,0.444444444,0.699,0.363363363,0.359189521,0.358469117,0.292912041,0.241645244,0.174418605,0.142857143,0.266517129,0.065007321,0.195618153,0.289281998,0.346153846,0.297297297,0.666666667,0.575,0.272727273,0.214285674,0.333333333,0.333333333,0.244444444,0.307692308,0.0,0.0
boX,0.682926829,0.372093023,0.712903226,0.700934579,0.654958678,0.611111111,0.372170334,0.45681382,0.374691739,0.530434783,0.654958678,0.22,0.160628019,0.412723715,0.5625,0.5,0.444444444,0.397865114,0.363290537,0.439393939,0.348698885,0.38647343,0.691358025,0.747,0.594594595,0.406876791,0.414550966,0.346712212,0.313624679,0.174418605,0.285714286,0.375203915,0.010248902,0.176838811,0.326742976,0.442307692,0.171171171,0.686666667,0.619,0.242424242,0.214285674,0.320512821,0.320512821,0.088888889,0.307692308,0.0,0.0
TaZ,0.524390244,0.418604651,0.648387097,0.476635514,0.489669421,0.5,0.371378819,0.60268714,0.421701603,0.434782609,0.489669421,0.113333333,0.173913043,0.449343452,0.375,0.611111111,0.5,0.406356138,0.215882073,0.302139037,0.334572491,0.241545894,0.419753086,0.697,0.357357357,0.465820712,0.435771125,0.34500427,0.257069409,0.244186047,0.071428571,0.369290375,0.000585652,0.164319249,0.430801249,0.163461538,0.108108108,0.68,0.386,0.181818182,0.214285674,0.397435897,0.397435897,0.355555556,0.230769231,0.2,0.0
arvid,0.5,0.441860465,0.641935484,0.476635514,0.44214876,0.462962963,0.179040684,0.395393474,0.214087546,0.4,0.44214876,0.15,0.088164251,0.226563935,0.375,0.555555556,0.5,0.198447356,0.278649548,0.163101604,0.152416357,0.309178744,0.481481481,0.707,0.405405405,0.239050348,0.219401288,0.152006832,0.133676093,0.104651163,0.071428571,0.164763458,0.000585652,0.203442879,0.18314256,0.201923077,0.018018018,0.648,0.365,0.090909091,0.214285674,0.141025641,0.141025641,0.133333333,0.076923077,0.2,0.0
Sidney,0.62195122,0.325581395,0.7,0.570093458,0.603305785,0.555555556,0.529206902,0.552783109,0.543156597,0.52173913,0.603305785,0.236666667,0.240338164,0.612828472,0.5625,0.444444444,0.444444444,0.571809801,0.315263909,0.439393939,0.343494424,0.396135266,0.50617284,0.723,0.411411411,0.621367172,0.602500947,0.500426985,0.380462725,0.372093023,0.142857143,0.542006525,0.010834553,0.198748044,0.483870968,0.634615385,0.126126126,0.546666667,0.53,0.212121212,0.214285674,0.705128205,0.705128205,0.577777778,0.615384615,0.4,0.0
Duplicate,0.743902439,0.302325581,0.787096774,0.654205607,0.70661157,0.685185185,0.181098623,0.568138196,0.161837238,0.634782609,0.70661157,0.233333333,0.076086957,0.189490702,0.5,0.444444444,0.444444444,0.18583212,0.446029482,0.135472371,0.106319703,0.391304348,0.50617284,0.719,0.384384384,0.18276709,0.181508147,0.182749787,0.154241645,0.139534884,0.142857143,0.185562806,0.001464129,0.084507042,0.168574402,0.182692308,0.045045045,0.729333333,0.594,0.242424242,0.214285674,0.128205128,0.128205128,0.133333333,0.153846154,0.0,0.0
Marek,0.475609756,0.348837209,0.696774194,0.355140187,0.369834711,0.388888889,0.105429793,0.487523992,0.126849568,0.391304348,0.369834711,0.153333333,0.056763285,0.144594677,0.4375,0.555555556,0.444444444,0.116205725,0.326676177,0.067736185,0.063197026,0.314009662,0.358024691,0.636,0.234234234,0.160458453,0.125426298,0.100768574,0.064267352,0.058139535,0.071428571,0.102365416,0.004392387,0.048513302,0.118626431,0.076923077,0.045045045,0.638666667,0.25,0.060606061,0.214285674,0.141025641,0.141025641,0.088888889,0.153846154,0.0,0.0
repo,0.670731707,0.558139535,0.583870968,0.654205607,0.824380165,0.796296296,0.005540605,0.635316699,0.003853268,0.565217391,0.824380165,0.293333333,0.001207729,0.006165267,0.625,0.388888889,0.833333333,0.004124212,0.406086543,0.000891266,0.002973978,0.072463768,0.160493827,0.0,0.0,0.00511666,0.001894657,0.007685739,0.007712082,0.011627907,0.0,0.006117455,0.001171303,0.00312989,0.002081165,0.009615385,0.009009009,0.666666667,1.0,0.060606061,0.214285674,0.012820513,0.012820513,0.0,0.0,0.0,0.0
ztr,0.634146341,0.418604651,0.635483871,0.654205607,0.628099174,0.611111111,0.510843755,0.52975048,0.524506782,0.52173913,0.628099174,0.216666667,0.221014493,0.55965616,0.5,0.555555556,0.555555556,0.535419699,0.317641465,0.457219251,0.44535316,0.29468599,0.50617284,0.765,0.468468468,0.556078592,0.538461538,0.496157131,0.462724936,0.290697674,0.071428571,0.493882545,0.004685212,0.355242567,0.53069719,0.557692308,0.135135135,0.717333333,0.505,0.363636364,0.19047617,0.5,0.5,0.377777778,0.230769231,0.0,0.0
beastik,0.597560976,0.372093023,0.677419355,0.560747664,0.537190083,0.574074074,0.750831091,0.610364683,0.780517879,0.504347826,0.537190083,0.15,0.338164251,0.860776973,0.375,0.5,0.333333333,0.790393013,0.248692344,0.632798574,0.660223048,0.265700483,0.456790123,0.731,0.402402402,0.884568154,0.809397499,0.704526046,0.616966581,0.604651163,0.428571429,0.748980424,0.002342606,0.546165884,0.684703434,0.605769231,0.072072072,0.712,0.47,0.212121212,0.19047617,0.5,0.5,0.333333333,0.307692308,0.0,1.0
Polly,0.304878049,0.302325581,0.561290323,0.242990654,0.0,0.12962963,0.015513693,0.39731286,0.023736128,0.226086957,0.0,0.076666667,0.010869565,0.029860392,0.1875,0.5,0.333333333,0.017467249,0.374702806,0.011586453,0.014126394,0.217391304,0.296296296,0.786,0.276276276,0.036635284,0.018946571,0.017079419,0.007712082,0.0,0.0,0.013254486,0.002635432,0.020344288,0.015608741,0.0,0.0,0.4,0.1,0.03030303,0.19047617,0.038461538,0.038461538,0.0,0.076923077,0.0,0.0
EXUS,0.573170732,0.441860465,0.603225806,0.560747664,0.582644628,0.574074074,0.343517492,0.472168906,0.368064118,0.486956522,0.582644628,0.143333333,0.150966184,0.389255338,0.375,0.5,0.444444444,0.365599224,0.297669995,0.312834225,0.295910781,0.304347826,0.518518519,0.73,0.456456456,0.391731478,0.380068208,0.315969257,0.290488432,0.244186047,0.071428571,0.336256117,0.035431918,0.115805947,0.306971904,0.259615385,0.144144144,0.613333333,0.413,0.121212121,0.19047617,0.256410256,0.256410256,0.222222222,0.153846154,0.0,0.0
RAiLWAY,0.609756098,0.441860465,0.651612903,0.588785047,0.640495868,0.62962963,0.351432642,0.487523992,0.364210851,0.513043478,0.640495868,0.173333333,0.148550725,0.384380265,0.4375,0.444444444,0.444444444,0.368267831,0.333333333,0.284313725,0.285501859,0.280193237,0.469135802,0.725,0.408408408,0.380679492,0.374005305,0.327924851,0.329048843,0.209302326,0.142857143,0.345228385,0.004978038,0.198748044,0.370447451,0.288461538,0.045045045,0.730666667,0.484,0.151515152,0.19047617,0.282051282,0.282051282,0.177777778,0.153846154,0.0,0.0
matty,0.585365854,0.395348837,0.709677419,0.504672897,0.566115702,0.518518519,0.345575431,0.426103647,0.378853268,0.460869565,0.566115702,0.223333333,0.163043478,0.413970827,0.5625,0.611111111,0.555555556,0.383066473,0.270565858,0.270944742,0.300371747,0.241545894,0.407407407,0.669,0.345345345,0.421612771,0.416824555,0.323654996,0.205655527,0.220930233,0.142857143,0.333401305,0.003513909,0.345852895,0.280957336,0.451923077,0.081081081,0.598666667,0.419,0.151515152,0.19047617,0.41025641,0.41025641,0.133333333,0.230769231,0.0,0.0
SkulL,0.62195122,0.441860465,0.648387097,0.607476636,0.642561983,0.611111111,0.212600918,0.404990403,0.22364365,0.495652174,0.642561983,0.216666667,0.094202899,0.236880951,0.625,0.555555556,0.5,0.22125182,0.349976224,0.168449198,0.178438662,0.260869565,0.444444444,0.705,0.393393393,0.238436349,0.219401288,0.218616567,0.159383033,0.151162791,0.214285714,0.203099511,0.00204978,0.165884194,0.210197711,0.259615385,0.081081081,0.590666667,0.468,0.181818182,0.166666667,0.128205128,0.128205128,0.066666667,0.076923077,0.0,0.0
emi,0.658536585,0.418604651,0.748387097,0.644859813,0.640495868,0.592592593,0.183948077,0.54318618,0.192355117,0.495652174,0.640495868,0.263333333,0.077294686,0.208424127,0.625,0.611111111,0.444444444,0.194080543,0.36043747,0.174688057,0.182899628,0.265700483,0.50617284,0.736,0.45045045,0.20998772,0.193255021,0.196413322,0.133676093,0.093023256,0.071428571,0.18495106,0.003221083,0.125195618,0.167533819,0.086538462,0.072072072,0.738666667,0.585,0.181818182,0.166666667,0.166666667,0.166666667,0.066666667,0.076923077,0.0,0.0
pNshr,0.597560976,0.279069767,1.0,0.252336449,0.41322314,0.518518519,0.012347633,0.335892514,0.01094328,0.539130435,0.41322314,0.163333333,0.004830918,0.015688666,0.75,0.444444444,0.888888889,0.013585638,0.40466001,0.000891266,0.005204461,0.0,0.086419753,1.0,0.087087087,0.014326648,0.015157257,0.011101623,0.007712082,0.011627907,0.0,0.010807504,0.000292826,0.018779343,0.014568158,0.019230769,0.0,0.533333333,0.4,0.060606061,0.166666667,0.0,1e-11,0.0,0.0,0.0,0.0
drg,0.597560976,0.395348837,0.74516129,0.514018692,0.522727273,0.555555556,0.250435333,0.629558541,0.266337855,0.486956522,0.522727273,0.176666667,0.115942029,0.292434113,0.4375,0.611111111,0.5,0.270984959,0.3319068,0.196969697,0.179925651,0.31884058,0.456790123,0.703,0.339339339,0.296766271,0.284577491,0.245943638,0.159383033,0.174418605,0.142857143,0.241843393,0.021376281,0.118935837,0.238293444,0.240384615,0.054054054,0.825333333,0.495,0.151515152,0.166666667,0.153846154,0.153846154,0.111111111,0.153846154,0.0,0.0
arki,0.548780488,0.395348837,0.674193548,0.495327103,0.504132231,0.5,0.293018838,0.56621881,0.324907522,0.452173913,0.504132231,0.213333333,0.142512077,0.356150189,0.5,0.555555556,0.388888889,0.318292091,0.279125059,0.236185383,0.24535316,0.265700483,0.419753086,0.692,0.348348348,0.371878837,0.337248958,0.279248506,0.195372751,0.23255814,0.0,0.276916803,0.01522694,0.13771518,0.338189386,0.336538462,0.009009009,0.728,0.462,0.212121212,0.166666667,0.230769231,0.230769231,0.311111111,0.230769231,0.0,0.0
TACO,0.536585366,0.348837209,0.680645161,0.476635514,0.425619835,0.444444444,0.306791198,0.593090211,0.351726264,0.434782609,0.425619835,0.18,0.15821256,0.394697281,0.375,0.555555556,0.333333333,0.331392528,0.237755587,0.276292335,0.317472119,0.231884058,0.419753086,0.717,0.369369369,0.430413426,0.346722243,0.296327925,0.231362468,0.174418605,0.0,0.299551387,0.008491947,0.186228482,0.310093652,0.259615385,0.108108108,0.757333333,0.379,0.121212121,0.166666667,0.333333333,0.333333333,0.244444444,0.153846154,0.0,0.0
Luz,0.512195122,0.162790698,0.822580645,0.38317757,0.210743802,0.277777778,0.023745449,0.466410749,0.027281134,0.4,0.210743802,0.08,0.014492754,0.03756981,0.375,0.444444444,0.333333333,0.025230471,0.38849263,0.018716578,0.026765799,0.164251208,0.296296296,0.636,0.267267267,0.044003275,0.025767336,0.024765158,0.017994859,0.011627907,0.0,0.022226754,0.000292826,0.037558685,0.019771072,0.009615385,0.0,0.717333333,0.462,0.060606061,0.166666667,0.051282051,0.051282051,0.044444444,0.0,0.0,0.0
nak,0.548780488,1.0,0.367741935,0.682242991,1.0,0.814814815,0.001108121,0.343570058,0.0,0.4,1.0,0.02,0.0,0.001857063,0.75,0.0,1.0,0.000970403,0.40466001,0.0,0.002230483,0.0,0.0,0.0,0.0,0.0,0.000757863,0.002561913,0.0,0.0,0.0,0.001223491,0.000878477,0.00312989,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,1e-11,0.0,0.0,0.0,0.0
S0tF1k,0.609756098,0.279069767,0.722580645,0.551401869,0.504132231,0.462962963,0.069969922,0.689059501,0.073828607,0.486956522,0.504132231,0.196666667,0.035024155,0.089268263,0.5625,0.5,0.388888889,0.073508006,0.383737518,0.061497326,0.074349442,0.212560386,0.407407407,0.814,0.408408408,0.096602538,0.074270557,0.071733561,0.043701799,0.081395349,0.0,0.073613377,0.001756955,0.029733959,0.055150884,0.057692308,0.036036036,0.844,0.533,0.181818182,0.166666667,0.064102564,0.064102564,0.133333333,0.076923077,0.0,0.0
svyat,0.731707317,0.255813953,0.767741935,0.672897196,0.650826446,0.62962963,0.1005224,0.619961612,0.090628853,0.617391304,0.650826446,0.233333333,0.041062802,0.110695911,0.5625,0.444444444,0.5,0.103833091,0.423680456,0.088235294,0.061710037,0.45410628,0.580246914,0.75,0.447447447,0.109701187,0.103069344,0.099060632,0.084832905,0.081395349,0.071428571,0.104608483,0.001171303,0.051643192,0.078043704,0.105769231,0.063063063,0.761333333,0.686,0.181818182,0.142857163,0.051282051,0.051282051,0.066666667,0.076923077,0.0,0.0
Dav,0.512195122,0.418604651,0.641935484,0.46728972,0.440082645,0.444444444,0.110178882,0.247600768,0.129007398,0.408695652,0.440082645,0.173333333,0.056763285,0.140966716,0.4375,0.722222222,0.611111111,0.122998544,0.334284356,0.090909091,0.067657993,0.420289855,0.481481481,0.699,0.369369369,0.148178469,0.136036377,0.098206661,0.074550129,0.046511628,0.071428571,0.064641109,0.069692533,0.042253521,0.110301769,0.115384615,0.054054054,0.584,0.333,0.151515152,0.142857163,0.102564103,0.102564103,0.111111111,0.230769231,0.0,0.0
akez,0.536585366,0.441860465,0.635483871,0.457943925,0.530991736,0.574074074,0.324046224,0.633397313,0.351572133,0.469565217,0.530991736,0.116666667,0.146135266,0.370548661,0.375,0.611111111,0.5,0.34643377,0.290061816,0.189839572,0.217100372,0.231884058,0.333333333,0.706,0.294294294,0.374130168,0.360742706,0.307429547,0.236503856,0.290697674,0.0,0.324632953,0.004978038,0.114241002,0.351716961,0.317307692,0.036036036,0.546666667,0.426,0.212121212,0.142857163,0.282051282,0.282051282,0.111111111,0.461538462,0.0,0.0
zmb,0.597560976,0.348837209,0.693548387,0.560747664,0.469008264,0.537037037,0.261199937,0.372360845,0.275585697,0.495652174,0.469008264,0.15,0.120772947,0.307739576,0.3125,0.555555556,0.5,0.28214459,0.335710889,0.26114082,0.217843866,0.362318841,0.567901235,0.718,0.474474474,0.31498158,0.298597954,0.240819812,0.205655527,0.127906977,0.214285714,0.151101142,0.174816984,0.106416275,0.237252862,0.173076923,0.081081081,0.66,0.455,0.151515152,0.142857163,0.269230769,0.269230769,0.266666667,0.307692308,0.0,0.0
ncl,0.402439024,0.395348837,0.6,0.299065421,0.309917355,0.37037037,0.087066646,0.577735125,0.110665845,0.356521739,0.309917355,0.146666667,0.048309179,0.121466422,0.25,0.555555556,0.611111111,0.099466279,0.321445554,0.054367201,0.067657993,0.202898551,0.296296296,0.597,0.225225225,0.13282849,0.111405836,0.082835184,0.043701799,0.034883721,0.0,0.083401305,0.004392387,0.06885759,0.081165453,0.086538462,0.0,0.422666667,0.244,0.060606061,0.142857163,0.115384615,0.115384615,0.088888889,0.0,0.0,0.0
Patrick,0.646341463,0.395348837,0.74516129,0.598130841,0.553719008,0.592592593,0.30900744,0.56621881,0.314580764,0.52173913,0.553719008,0.15,0.134057971,0.344812809,0.4375,0.611111111,0.555555556,0.324114508,0.359010937,0.247771836,0.234944238,0.304347826,0.469135802,0.746,0.402402402,0.346500205,0.324744221,0.30999146,0.254498715,0.197674419,0.071428571,0.29730832,0.004392387,0.276995305,0.288241415,0.201923077,0.18018018,0.726666667,0.554,0.151515152,0.142857163,0.192307692,0.192307692,0.4,0.0,0.2,0.0
Ro1f,0.597560976,0.395348837,0.738709677,0.551401869,0.524793388,0.555555556,0.325312648,0.623800384,0.34648582,0.486956522,0.524793388,0.17,0.146135266,0.376897594,0.4375,0.722222222,0.611111111,0.344492965,0.309557775,0.244206774,0.23197026,0.304347826,0.432098765,0.687,0.345345345,0.387228817,0.352406214,0.314261315,0.267352185,0.197674419,0.142857143,0.316476346,0.007906296,0.212832551,0.334027055,0.259615385,0.09009009,0.633333333,0.467,0.121212121,0.142857163,0.294871795,0.294871795,0.244444444,0.384615385,0.0,0.0
amster,0.597560976,0.325581395,0.716129032,0.485981308,0.508264463,0.555555556,0.406680386,0.351247601,0.415844636,0.52173913,0.508264463,0.126666667,0.178743961,0.474285688,0.3125,0.444444444,0.5,0.43571082,0.33999049,0.260249554,0.269888476,0.265700483,0.37037037,0.737,0.306306306,0.486082685,0.450549451,0.39795047,0.305912596,0.26744186,0.0,0.394983687,0.05534407,0.17370892,0.325702393,0.25,0.036036036,0.697333333,0.477,0.151515152,0.142857163,0.602564103,0.602564103,0.511111111,0.0,0.4,0.0
mynio,0.585365854,0.418604651,0.632258065,0.53271028,0.611570248,0.537037037,0.297134716,0.401151631,0.327065351,0.460869565,0.611570248,0.223333333,0.13647343,0.35082162,0.625,0.611111111,0.444444444,0.317321689,0.284831194,0.239750446,0.249070632,0.265700483,0.432098765,0.741,0.375375375,0.363078183,0.326259947,0.295473954,0.218508997,0.174418605,0.142857143,0.30403752,0.004978038,0.126760563,0.26326743,0.384615385,0.045045045,0.725333333,0.482,0.212121212,0.142857163,0.243589744,0.243589744,0.177777778,0.076923077,0.0,0.0
